experiment,scenario_id,profile,suite,setup_name,stay_mode,mode,data_source,status,n_attractions,wall_time_ms,peak_memory_mb,expanded_nodes,generated_nodes,pruned_by_best_g,visits_count,total_stay_minutes,stay_utilization,total_walk_distance_m,objective_cost,bf_objective,optimality_gap,heuristic_speedup,feasibility_correctness,end_time,seed,error,timestamp_utc
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n6_s7,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.5999219997647742,0.0170135498046875,20.0,19.0,0.0,5.0,124.99999999999994,0.9999999999999996,14841.235589779815,14841.235589780383,,,,,1080.0,1607,,2026-05-24T10:58:17.578742+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n6_s7,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.5905119996896246,0.01703643798828125,20.0,19.0,0.0,5.0,124.99999999999994,0.9999999999999996,14841.235589779815,14841.235589780383,,,,,1080.0,1607,,2026-05-24T10:58:18.084321+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n6_s8,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,1.1647239998637815,0.027716636657714844,26.0,27.0,0.0,5.0,124.99999999999994,0.9999999999999996,19120.581607445285,19120.581607445853,19120.581607445853,0.0,,,1080.0,1608,,2026-05-24T10:58:18.566793+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n6_s8,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.2502260001383547,0.027716636657714844,26.0,27.0,0.0,5.0,124.99999999999994,0.9999999999999996,19120.581607445285,19120.581607445853,19120.581607445853,0.0,,,1080.0,1608,,2026-05-24T10:58:19.085357+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n6_s8,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.7322149999708927,0.0183563232421875,28.0,27.0,0.0,5.0,124.99999999999994,0.9999999999999996,19120.581607445285,19120.581607445853,,,,,1080.0,1608,,2026-05-24T10:58:19.649117+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n6_s8,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.765916000091238,0.0183563232421875,28.0,27.0,0.0,5.0,124.99999999999994,0.9999999999999996,19120.581607445285,19120.581607445853,,,,,1080.0,1608,,2026-05-24T10:58:20.125140+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n6_s9,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,1.0990230002789758,0.025603294372558594,20.0,21.0,0.0,5.0,125.0,1.0,12478.713570533702,12478.713570533702,12478.713570533702,0.0,,,1080.0,1609,,2026-05-24T10:58:20.618003+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n6_s9,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.9869199998320255,0.025603294372558594,20.0,21.0,0.0,5.0,125.0,1.0,12478.713570533702,12478.713570533702,12478.713570533702,0.0,,,1080.0,1609,,2026-05-24T10:58:21.097223+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n6_s9,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.622612999904959,0.0177764892578125,23.0,22.0,0.0,5.0,125.0,1.0,12478.713570533702,12478.713570533702,,,,,1080.0,1609,,2026-05-24T10:58:21.616062+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n6_s9,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.7866160003686673,0.0177764892578125,23.0,22.0,0.0,5.0,125.0,1.0,12478.713570533702,12478.713570533702,,,,,1080.0,1609,,2026-05-24T10:58:22.087512+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n6_s10,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,1.0822220001500682,0.027350425720214844,22.0,25.0,0.0,5.0,124.99999999999994,0.9999999999999996,18924.998078488574,18924.99807848914,18924.99807848914,0.0,,,1080.0,1610,,2026-05-24T10:58:22.603068+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n6_s10,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,1.1830250000457454,0.027350425720214844,22.0,25.0,0.0,5.0,124.99999999999994,0.9999999999999996,18924.998078488574,18924.99807848914,18924.99807848914,0.0,,,1080.0,1610,,2026-05-24T10:58:23.098270+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n6_s10,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.7485159999305324,0.0181732177734375,27.0,26.0,0.0,5.0,124.99999999999994,0.9999999999999996,18924.998078488574,18924.99807848914,,,,,1080.0,1610,,2026-05-24T10:58:23.621430+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n6_s10,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.7255149998854904,0.0181732177734375,27.0,26.0,0.0,5.0,124.99999999999994,0.9999999999999996,18924.998078488574,18924.99807848914,,,,,1080.0,1610,,2026-05-24T10:58:24.155483+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n6_s11,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.932319000185089,0.025671958923339844,15.0,19.0,0.0,5.0,124.99999999999994,0.9999999999999996,14835.256841074519,14835.256841075086,14835.256841075086,0.0,,,1080.0,1611,,2026-05-24T10:58:24.645957+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n6_s11,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.9336339999208576,0.025671958923339844,15.0,19.0,0.0,5.0,124.99999999999994,0.9999999999999996,14835.256841074519,14835.256841075086,14835.256841075086,0.0,,,1080.0,1611,,2026-05-24T10:58:25.174843+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n6_s11,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,6,0.7074260001900257,0.018096923828125,25.0,24.0,0.0,5.0,124.99999999999994,0.9999999999999996,14835.256841074519,14835.256841075086,,,,,1080.0,1611,,2026-05-24T10:58:25.645555+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n6_s11,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,6,0.7312319999073225,0.018096923828125,25.0,24.0,0.0,5.0,124.99999999999994,0.9999999999999996,14835.256841074519,14835.256841075086,,,,,1080.0,1611,,2026-05-24T10:58:26.147447+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n7_s0,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,2.185595999890211,0.049719810485839844,23.0,66.0,0.0,6.0,269.99999999999994,0.9999999999999998,11721.334694824907,11721.334694825477,11721.334694825477,0.0,,,1080.0,1700,,2026-05-24T10:58:26.666205+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n7_s0,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,3.6931629997525306,0.1178579330444336,23.0,198.0,0.0,6.0,269.99999999999994,0.9999999999999998,11721.334694824907,11721.334694825477,11721.334694825477,0.0,,,1080.0,1700,,2026-05-24T10:58:27.173326+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n7_s0,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,12.29704400020637,0.10348987579345703,651.0,650.0,0.0,6.0,269.99999999999994,0.9999999999999998,11721.334694824907,11721.334694825477,,,,,1080.0,1700,,2026-05-24T10:58:27.658693+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n7_s0,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,336.2271490000239,2.0330657958984375,11086.0,25542.0,14457.0,6.0,269.99999999999994,0.9999999999999998,11721.334694824907,11721.334694825477,,,,,1080.0,1700,,2026-05-24T10:58:28.474317+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n7_s1,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,1.0440460000609164,0.031241416931152344,9.0,25.0,0.0,6.0,270.0,1.0,9814.926890570878,9814.926890570878,9814.926890570878,0.0,,,1080.0,1701,,2026-05-24T10:58:28.950910+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n7_s1,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,1.6781740000624268,0.055090904235839844,9.0,75.0,0.0,6.0,270.0,1.0,9814.926890570878,9814.926890570878,9814.926890570878,0.0,,,1080.0,1701,,2026-05-24T10:58:29.469191+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n7_s1,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,7.971553000061249,0.078460693359375,390.0,389.0,0.0,6.0,270.0,1.0,9814.926890570878,9814.926890570878,,,,,1080.0,1701,,2026-05-24T10:58:29.956884+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n7_s1,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,192.1525859997928,1.0296783447265625,6088.0,13677.0,7590.0,6.0,270.0,1.0,9814.926890570878,9814.926890570878,,,,,1080.0,1701,,2026-05-24T10:58:30.618372+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n7_s2,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,1.5079669997248857,0.039687156677246094,13.0,42.0,0.0,6.0,270.0,1.0,11198.772506210027,11198.772506210027,11198.772506210027,0.0,,,1080.0,1702,,2026-05-24T10:58:31.133307+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n7_s2,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,2.5592130000404723,0.0806722640991211,13.0,126.0,0.0,6.0,270.0,1.0,11198.772506210027,11198.772506210027,11198.772506210027,0.0,,,1080.0,1702,,2026-05-24T10:58:31.637745+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n7_s2,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,25.67363399975875,0.2687101364135742,1435.0,1434.0,0.0,6.0,270.0,1.0,11198.772506210027,11198.772506210027,,,,,1080.0,1702,,2026-05-24T10:58:32.161653+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n7_s2,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,627.9891350000071,4.17193603515625,25323.0,58878.0,33556.0,6.0,270.0,1.0,11198.772506210027,11198.772506210027,,,,,1080.0,1702,,2026-05-24T10:58:33.251654+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n7_s3,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,1.4604650000364927,0.037184715270996094,12.0,38.0,0.0,6.0,270.0,1.0,15563.516633102761,15563.516633102761,15563.516633102761,0.0,,,1080.0,1703,,2026-05-24T10:58:33.739755+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n7_s3,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,2.590897000118275,0.07552242279052734,12.0,114.0,0.0,6.0,270.0,1.0,15563.516633102761,15563.516633102761,15563.516633102761,0.0,,,1080.0,1703,,2026-05-24T10:58:34.221352+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n7_s3,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,21.579806999852735,0.17788219451904297,1174.0,1173.0,0.0,6.0,270.0,1.0,15563.516633102761,15563.516633102761,,,,,1080.0,1703,,2026-05-24T10:58:34.734765+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n7_s3,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,541.9752580000932,2.7871017456054688,20624.0,47895.0,27272.0,6.0,270.0,1.0,15563.516633102761,15563.516633102761,,,,,1080.0,1703,,2026-05-24T10:58:35.768495+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n7_s4,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,1.2144459997216472,0.035567283630371094,11.0,35.0,0.0,6.0,270.0,1.0,10071.789870890221,10071.789870890221,10071.789870890221,0.0,,,1080.0,1704,,2026-05-24T10:58:36.322820+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n7_s4,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,2.125279000210867,0.07123470306396484,11.0,105.0,0.0,6.0,270.0,1.0,10071.789870890221,10071.789870890221,10071.789870890221,0.0,,,1080.0,1704,,2026-05-24T10:58:36.808239+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n7_s4,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,37.97391999978572,0.19182872772216797,1305.0,1304.0,0.0,6.0,270.0,1.0,10071.789870890221,10071.789870890221,,,,,1080.0,1704,,2026-05-24T10:58:37.323176+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n7_s4,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,648.6809470002299,4.169670104980469,23493.0,54912.0,31420.0,6.0,270.0,1.0,10071.789870890221,10071.789870890221,,,,,1080.0,1704,,2026-05-24T10:58:38.448908+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n7_s5,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,1.2736479998238792,0.034193992614746094,10.0,31.0,0.0,6.0,270.0,1.0,13550.46808590931,13550.46808590931,13550.46808590931,0.0,,,1080.0,1705,,2026-05-24T10:58:38.958198+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n7_s5,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,2.0613769997908094,0.06603145599365234,10.0,93.0,0.0,6.0,270.0,1.0,13550.46808590931,13550.46808590931,13550.46808590931,0.0,,,1080.0,1705,,2026-05-24T10:58:39.422327+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n7_s5,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,15.123364999908517,0.14197254180908203,832.0,831.0,0.0,6.0,270.0,1.0,13550.46808590931,13550.46808590931,,,,,1080.0,1705,,2026-05-24T10:58:39.911697+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n7_s5,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,382.1630849997746,2.10150146484375,14200.0,32721.0,18522.0,6.0,270.0,1.0,13550.46808590931,13550.46808590931,,,,,1080.0,1705,,2026-05-24T10:58:40.770388+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n7_s6,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,1.3524500000130502,0.036070823669433594,12.0,36.0,0.0,6.0,269.99999999999994,0.9999999999999998,11721.86084275429,11721.860842754857,11721.860842754857,0.0,,,1080.0,1706,,2026-05-24T10:58:41.260144+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n7_s6,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,2.306686999872909,0.07237911224365234,12.0,108.0,0.0,6.0,269.99999999999994,0.9999999999999998,11721.86084275429,11721.860842754857,11721.860842754857,0.0,,,1080.0,1706,,2026-05-24T10:58:41.775083+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n7_s6,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,11.392469000384153,0.09602832794189453,581.0,580.0,0.0,6.0,269.99999999999994,0.9999999999999998,11721.86084275429,11721.860842754857,,,,,1080.0,1706,,2026-05-24T10:58:42.263351+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n7_s6,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,252.39437900017947,1.324951171875,9566.0,21828.0,12263.0,6.0,269.99999999999994,0.9999999999999998,11721.86084275429,11721.860842754857,,,,,1080.0,1706,,2026-05-24T10:58:43.010685+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n7_s7,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,1.7694570001367538,0.044142723083496094,15.0,52.0,0.0,6.0,270.0,1.0,7889.851430395154,7889.851430395154,7851.342820474235,0.0049047164034792855,,,1080.0,1707,,2026-05-24T10:58:43.507435+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n7_s7,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,3.053699000247434,0.0944662094116211,15.0,156.0,0.0,6.0,270.0,1.0,7889.851430395154,7889.851430395154,7851.342820474235,0.0049047164034792855,,,1080.0,1707,,2026-05-24T10:58:44.013901+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n7_s7,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,33.692491999772756,0.2979240417480469,1957.0,1956.0,0.0,6.0,270.00000000000006,1.0000000000000002,7851.342820474803,7851.342820474235,,,,,1080.0,1707,,2026-05-24T10:58:44.542850+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n7_s7,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,947.0909900001061,5.035858154296875,35239.0,82368.0,47130.0,6.0,270.00000000000006,1.0000000000000002,7851.342820474803,7851.342820474235,,,,,1080.0,1707,,2026-05-24T10:58:46.002961+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n7_s8,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,0.7661240001652914,0.026427268981933594,7.0,16.0,0.0,6.0,269.99999999999994,0.9999999999999998,11782.76217309514,11782.762173095707,11782.762173095707,0.0,,,1080.0,1708,,2026-05-24T10:58:46.555545+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n7_s8,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,1.2182390000816667,0.042448997497558594,7.0,48.0,0.0,6.0,269.99999999999994,0.9999999999999998,11782.76217309514,11782.762173095707,11782.762173095707,0.0,,,1080.0,1708,,2026-05-24T10:58:47.063500+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n7_s8,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,9.697614000288013,0.08854389190673828,511.0,510.0,0.0,6.0,269.99999999999994,0.9999999999999998,11782.76217309514,11782.762173095707,,,,,1080.0,1708,,2026-05-24T10:58:47.568317+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n7_s8,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,250.26910999986285,1.2342987060546875,8724.0,20106.0,11383.0,6.0,269.99999999999994,0.9999999999999998,11782.76217309514,11782.762173095707,,,,,1080.0,1708,,2026-05-24T10:58:48.299230+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n7_s9,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,1.149437000094622,0.030989646911621094,13.0,27.0,0.0,6.0,270.0,1.0,10270.382593280727,10270.382593280727,10270.382593280727,0.0,,,1080.0,1709,,2026-05-24T10:58:48.792072+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n7_s9,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,2.104868000060378,0.057005882263183594,13.0,81.0,0.0,6.0,270.0,1.0,10270.382593280727,10270.382593280727,10270.382593280727,0.0,,,1080.0,1709,,2026-05-24T10:58:49.267624+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n7_s9,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,3.298006000022724,0.03646087646484375,152.0,151.0,0.0,6.0,270.0,1.0,10270.382593280727,10270.382593280727,,,,,1080.0,1709,,2026-05-24T10:58:49.760325+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n7_s9,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,61.8469159999222,0.3408203125,2326.0,5019.0,2694.0,6.0,270.0,1.0,10270.382593280727,10270.382593280727,,,,,1080.0,1709,,2026-05-24T10:58:50.294738+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n7_s10,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,0.8513300003869517,0.028197288513183594,8.0,20.0,0.0,6.0,270.0,1.0,14221.66898674439,14221.66898674439,14221.66898674439,0.0,,,1080.0,1710,,2026-05-24T10:58:50.817499+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n7_s10,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,1.4393520000339777,0.048178672790527344,8.0,60.0,0.0,6.0,270.0,1.0,14221.66898674439,14221.66898674439,14221.66898674439,0.0,,,1080.0,1710,,2026-05-24T10:58:51.302333+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n7_s10,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,9.512240999811183,0.08565998077392578,484.0,483.0,0.0,6.0,270.0,1.0,14221.66898674439,14221.66898674439,,,,,1080.0,1710,,2026-05-24T10:58:51.785893+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n7_s10,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,211.78118900024856,1.1728134155273438,8150.0,18711.0,10562.0,6.0,270.0,1.0,14221.66898674439,14221.66898674439,,,,,1080.0,1710,,2026-05-24T10:58:52.538870+00:00
astar_greedy,bf_reference_small_n_window_stress_relaxed_n7_s11,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,0.7977290001690562,0.026869773864746094,7.0,17.0,0.0,6.0,270.0,1.0,12140.542521243979,12140.542521243979,12140.542521243979,0.0,,,1080.0,1711,,2026-05-24T10:58:53.034343+00:00
astar_intervals,bf_reference_small_n_window_stress_relaxed_n7_s11,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,1.2460450002436119,0.043822288513183594,7.0,51.0,0.0,6.0,270.0,1.0,12140.542521243979,12140.542521243979,12140.542521243979,0.0,,,1080.0,1711,,2026-05-24T10:58:53.571554+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_relaxed_n7_s11,relaxed,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,13.489682999988872,0.14156818389892578,718.0,717.0,0.0,6.0,270.0,1.0,12140.542521243979,12140.542521243979,,,,,1080.0,1711,,2026-05-24T10:58:54.090635+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_relaxed_n7_s11,relaxed,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,343.3467049999308,2.0344390869140625,12491.0,28941.0,16451.0,6.0,270.0,1.0,12140.542521243979,12140.542521243979,,,,,1080.0,1711,,2026-05-24T10:58:54.936249+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n7_s0,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,2.0071720000487403,0.031043052673339844,36.0,41.0,0.0,6.0,150.0,1.0,17571.82246366104,17571.82246366104,17571.82246366104,0.0,,,1080.0,1700,,2026-05-24T10:58:55.424774+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n7_s0,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,1.9161690001965326,0.031043052673339844,36.0,41.0,0.0,6.0,150.0,1.0,17571.82246366104,17571.82246366104,17571.82246366104,0.0,,,1080.0,1700,,2026-05-24T10:58:55.967902+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n7_s0,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,1.1696420001499064,0.02240753173828125,43.0,42.0,0.0,6.0,150.0,1.0,17571.82246366104,17571.82246366104,,,,,1080.0,1700,,2026-05-24T10:58:56.445494+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n7_s0,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,1.1945430001105706,0.02240753173828125,43.0,42.0,0.0,6.0,150.0,1.0,17571.82246366104,17571.82246366104,,,,,1080.0,1700,,2026-05-24T10:58:56.905578+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n7_s1,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,1.5666569997847546,0.031218528747558594,23.0,33.0,0.0,6.0,150.0,1.0,14262.027848910482,14262.027848910482,14262.027848910482,0.0,,,1080.0,1701,,2026-05-24T10:58:57.376552+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n7_s1,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,1.5931570001157525,0.031218528747558594,23.0,33.0,0.0,6.0,150.0,1.0,14262.027848910482,14262.027848910482,14262.027848910482,0.0,,,1080.0,1701,,2026-05-24T10:58:57.858976+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n7_s1,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,1.01683699995192,0.02031707763671875,36.0,35.0,0.0,6.0,150.0,1.0,14262.027848910482,14262.027848910482,,,,,1080.0,1701,,2026-05-24T10:58:58.366956+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n7_s1,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,1.0197369997513306,0.02031707763671875,36.0,35.0,0.0,6.0,150.0,1.0,14262.027848910482,14262.027848910482,,,,,1080.0,1701,,2026-05-24T10:58:58.875048+00:00
astar_greedy,bf_reference_small_n_window_stress_tight_n7_s2,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,1.8526670000937884,0.035635948181152344,30.0,45.0,0.0,6.0,150.00000000000006,1.0000000000000004,16078.442996695292,16078.442996694725,16078.442996694725,0.0,,,1080.0,1702,,2026-05-24T10:58:59.347125+00:00
astar_intervals,bf_reference_small_n_window_stress_tight_n7_s2,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,1.888768999833701,0.035635948181152344,30.0,45.0,0.0,6.0,150.00000000000006,1.0000000000000004,16078.442996695292,16078.442996694725,16078.442996694725,0.0,,,1080.0,1702,,2026-05-24T10:58:59.830665+00:00
bruteforce_greedy,bf_reference_small_n_window_stress_tight_n7_s2,tight,bf_reference_small_n,window_stress,greedy,fixture,fixture_synthetic,ok,7,1.5549560002909857,0.02429962158203125,60.0,59.0,0.0,6.0,150.00000000000006,1.0000000000000004,16078.442996695292,16078.442996694725,,,,,1080.0,1702,,2026-05-24T10:59:00.321364+00:00
bruteforce_intervals,bf_reference_small_n_window_stress_tight_n7_s2,tight,bf_reference_small_n,window_stress,intervals_15_min,fixture,fixture_synthetic,ok,7,1.6359589999410673,0.02429962158203125,60.0,59.0,0.0,6.0,150.00000000000006,1.0000000000000004,16078.442996695292,16078.442996694725,,,,,1080.0,1702,,2026-05-24T10:59:00.809049+00:00
